product_id,snapshot_date,timestep,month,actuals,forecast,unit_cost,price
CP10666,2025-12-01,2,2026-03-01,1404.0,453.6,5.95,5.198
CP10666,2026-02-01,1,2026-03-01,1404.0,800.5,5.95,5.198
CP10666,2025-09-01,4,2026-04-01,192.0,474.5,5.707,5.198
CP10666,2025-11-01,3,2026-04-01,192.0,506.1,5.707,5.198
CP10666,2026-01-01,2,2026-04-01,192.0,545.9,5.707,5.198
CP10666,2026-03-01,1,2026-04-01,192.0,1009.6,5.707,5.198
CP10666,2025-10-01,4,2026-05-01,1104.0,507.5,5.1,5.198
CP10666,2025-12-01,3,2026-05-01,1104.0,443.3,5.1,5.198
CP10666,2026-02-01,2,2026-05-01,1104.0,774.5,5.1,5.198
CP10666,2026-04-01,1,2026-05-01,1104.0,542.3,5.1,5.198
CP10666,2026-05-01,1,2026-05-01,1104.0,0.0,5.1,5.198
CP10666,2025-09-01,5,2026-06-01,1446.0,510.0,5.065,5.198
CP10666,2025-11-01,4,2026-06-01,1446.0,524.3,5.065,5.198
CP10666,2026-01-01,3,2026-06-01,1446.0,574.0,5.065,5.198
CP10666,2026-03-01,2,2026-06-01,1446.0,1040.7,5.065,5.198
CP10666,2026-05-01,1,2026-06-01,1446.0,456.4,5.065,5.198
CP10666,2026-06-01,1,2026-06-01,1446.0,766.0,5.065,5.198
CP10666,2025-10-01,5,2026-07-01,264.0,498.9,5.135,5.198
CP10666,2025-12-01,4,2026-07-01,264.0,464.3,5.135,5.198
CP10666,2026-02-01,3,2026-07-01,264.0,781.8,5.135,5.198
CP10666,2026-04-01,2,2026-07-01,264.0,596.8,5.135,5.198
CP10666,2026-05-01,2,2026-07-01,264.0,0.0,5.135,5.198
CP10666,2026-07-01,1,2026-07-01,264.0,1102.0,5.135,5.198
CP11529,2025-09-01,1,2025-10-01,36116.0,7200.2,7.892,8.256
CP11529,2025-10-01,1,2025-11-01,15487.0,15802.9,8.915,8.256
CP11529,2025-09-01,2,2025-12-01,17277.0,9378.1,7.799,8.256
CP11529,2025-11-01,1,2025-12-01,17277.0,13995.3,7.799,8.256
CP11529,2025-10-01,2,2026-01-01,8970.0,16091.3,8.113,8.256
CP11529,2025-12-01,1,2026-01-01,8970.0,17496.5,8.113,8.256
CP11529,2025-09-01,3,2026-02-01,8550.0,10043.7,7.755,8.256
CP11529,2025-11-01,2,2026-02-01,8550.0,13799.3,7.755,8.256
CP11529,2026-01-01,1,2026-02-01,8550.0,13677.0,7.755,8.256
CP11529,2025-10-01,3,2026-03-01,22969.0,14529.3,7.96,8.256
CP11529,2025-12-01,2,2026-03-01,22969.0,17934.2,7.96,8.256
CP11529,2026-02-01,1,2026-03-01,22969.0,11753.3,7.96,8.256
CP11529,2025-09-01,4,2026-04-01,15491.0,8798.6,7.913,8.256
CP11529,2025-11-01,3,2026-04-01,15491.0,14772.7,7.913,8.256
CP11529,2026-01-01,2,2026-04-01,15491.0,16638.6,7.913,8.256
CP11529,2026-03-01,1,2026-04-01,15491.0,12314.6,7.913,8.256
CP11529,2025-10-01,4,2026-05-01,27593.0,16210.6,8.087,8.256
CP11529,2025-12-01,3,2026-05-01,27593.0,17616.7,8.087,8.256
CP11529,2026-02-01,2,2026-05-01,27593.0,12328.5,8.087,8.256
CP11529,2026-04-01,1,2026-05-01,27593.0,12223.3,8.087,8.256
CP11529,2026-05-01,1,2026-05-01,27593.0,0.0,8.087,8.256
CP11529,2025-09-01,5,2026-06-01,7443.0,9063.9,9.394,8.256
CP11529,2025-11-01,4,2026-06-01,7443.0,13909.5,9.394,8.256
CP11529,2026-01-01,3,2026-06-01,7443.0,16371.8,9.394,8.256
CP11529,2026-03-01,2,2026-06-01,7443.0,13447.9,9.394,8.256
CP11529,2026-05-01,1,2026-06-01,7443.0,14308.3,9.394,8.256
CP11529,2026-06-01,1,2026-06-01,7443.0,26510.0,9.394,8.256
CP11529,2025-10-01,5,2026-07-01,15805.0,15879.6,8.133,8.256
CP11529,2025-12-01,4,2026-07-01,15805.0,18720.6,8.133,8.256
CP11529,2026-02-01,3,2026-07-01,15805.0,12154.8,8.133,8.256
CP11529,2026-04-01,2,2026-07-01,15805.0,14111.5,8.133,8.256
CP11529,2026-05-01,2,2026-07-01,15805.0,0.0,8.133,8.256
CP11529,2026-07-01,1,2026-07-01,15805.0,25642.0,8.133,8.256
CP11623,2025-09-01,1,2025-10-01,6828.0,3545.3,5.97,6.141
CP11623,2025-10-01,1,2025-11-01,4140.0,5188.2,6.097,6.141
CP11623,2025-09-01,2,2025-12-01,2657.0,3589.9,6.297,6.141
CP11623,2025-11-01,1,2025-12-01,2657.0,4545.5,6.297,6.141
CP11623,2025-10-01,2,2026-01-01,1161.0,5060.4,6.097,6.141
CP11623,2025-12-01,1,2026-01-01,1161.0,4132.5,6.097,6.141
CP11623,2025-09-01,3,2026-02-01,4647.0,3599.8,6.545,6.141
CP11623,2025-11-01,2,2026-02-01,4647.0,4688.9,6.545,6.141
CP11623,2026-01-01,1,2026-02-01,4647.0,3058.3,6.545,6.141
CP11623,2025-10-01,3,2026-03-01,7312.0,5399.1,6.291,6.141
CP11623,2025-12-01,2,2026-03-01,7312.0,4236.3,6.291,6.141
CP11623,2026-02-01,1,2026-03-01,7312.0,3408.6,6.291,6.141
CP11623,2025-09-01,4,2026-04-01,1703.0,3719.1,6.453,6.141
CP11623,2025-11-01,3,2026-04-01,1703.0,4970.9,6.453,6.141
CP11623,2026-01-01,2,2026-04-01,1703.0,3559.0,6.453,6.141
CP11623,2026-03-01,1,2026-04-01,1703.0,4741.2,6.453,6.141
CP11623,2025-10-01,4,2026-05-01,1608.0,5604.5,6.226,6.141
CP11623,2025-12-01,3,2026-05-01,1608.0,4610.1,6.226,6.141
CP11623,2026-02-01,2,2026-05-01,1608.0,3830.7,6.226,6.141
CP11623,2026-04-01,1,2026-05-01,1608.0,3066.6,6.226,6.141
CP11623,2026-05-01,1,2026-05-01,1608.0,0.0,6.226,6.141
CP11623,2025-09-01,5,2026-06-01,1781.0,3600.3,6.426,6.141
CP11623,2025-11-01,4,2026-06-01,1781.0,5213.0,6.426,6.141
CP11623,2026-01-01,3,2026-06-01,1781.0,3659.6,6.426,6.141
CP11623,2026-03-01,2,2026-06-01,1781.0,4932.8,6.426,6.141
CP11623,2026-05-01,1,2026-06-01,1781.0,3053.8,6.426,6.141
CP11623,2026-06-01,1,2026-06-01,1781.0,5388.0,6.426,6.141
CP11623,2025-10-01,5,2026-07-01,1153.0,5809.1,6.801,6.141
CP11623,2025-12-01,4,2026-07-01,1153.0,4175.4,6.801,6.141
CP11623,2026-02-01,3,2026-07-01,1153.0,4125.7,6.801,6.141
CP11623,2026-04-01,2,2026-07-01,1153.0,3825.2,6.801,6.141
CP11623,2026-05-01,2,2026-07-01,1153.0,0.0,6.801,6.141
CP11623,2026-07-01,1,2026-07-01,1153.0,5064.0,6.801,6.141
CP12334,2025-09-01,1,2025-10-01,6606.0,4227.5,5.007,5.512
CP12334,2025-10-01,1,2025-11-01,3684.0,5662.8,5.033,5.512
CP12334,2025-09-01,2,2025-12-01,2670.0,3688.1,8.071,5.512
CP12334,2025-11-01,1,2025-12-01,2670.0,4119.4,8.071,5.512
CP12334,2025-10-01,2,2026-01-01,980.0,5239.1,8.575,5.512
CP12334,2025-12-01,1,2026-01-01,980.0,4319.4,8.575,5.512
CP12334,2025-09-01,3,2026-02-01,3249.0,3525.6,7.078,5.512
CP12334,2025-11-01,2,2026-02-01,3249.0,4156.7,7.078,5.512
CP12334,2026-01-01,1,2026-02-01,3249.0,4104.1,7.078,5.512
CP12334,2025-10-01,3,2026-03-01,3001.0,5044.9,5.902,5.512
CP12334,2025-12-01,2,2026-03-01,3001.0,4191.4,5.902,5.512
CP12334,2026-02-01,1,2026-03-01,3001.0,3267.0,5.902,5.512
CP12334,2025-09-01,4,2026-04-01,3338.0,3803.3,5.966,5.512
CP12334,2025-11-01,3,2026-04-01,3338.0,4303.4,5.966,5.512
CP12334,2026-01-01,2,2026-04-01,3338.0,3821.5,5.966,5.512
CP12334,2026-03-01,1,2026-04-01,3338.0,2227.2,5.966,5.512
CP12334,2025-10-01,4,2026-05-01,2750.0,5175.1,5.565,5.512
CP12334,2025-12-01,3,2026-05-01,2750.0,4092.1,5.565,5.512
CP12334,2026-02-01,2,2026-05-01,2750.0,3188.7,5.565,5.512
CP12334,2026-04-01,1,2026-05-01,2750.0,2484.9,5.565,5.512
CP12334,2026-05-01,1,2026-05-01,2750.0,0.0,5.565,5.512
CP12334,2025-09-01,5,2026-06-01,3761.0,4010.7,5.51,5.512
CP12334,2025-11-01,4,2026-06-01,3761.0,4112.7,5.51,5.512
CP12334,2026-01-01,3,2026-06-01,3761.0,3762.2,5.51,5.512
CP12334,2026-03-01,2,2026-06-01,3761.0,2165.1,5.51,5.512
CP12334,2026-05-01,1,2026-06-01,3761.0,2467.0,5.51,5.512
CP12334,2026-06-01,1,2026-06-01,3761.0,3355.0,5.51,5.512
CP12334,2025-10-01,5,2026-07-01,2973.0,5299.8,5.572,5.512
CP12334,2025-12-01,4,2026-07-01,2973.0,4104.1,5.572,5.512
CP12334,2026-02-01,3,2026-07-01,2973.0,3246.3,5.572,5.512
CP12334,2026-04-01,2,2026-07-01,2973.0,2366.0,5.572,5.512
CP12334,2026-05-01,2,2026-07-01,2973.0,0.0,5.572,5.512
CP12334,2026-07-01,1,2026-07-01,2973.0,3240.0,5.572,5.512
CP12479,2025-09-01,1,2025-10-01,21785.0,9821.6,5.826,5.764
CP12479,2025-10-01,1,2025-11-01,9086.0,12176.0,6.245,5.764
CP12479,2025-09-01,2,2025-12-01,22420.0,10731.9,5.923,5.764
CP12479,2025-11-01,1,2025-12-01,22420.0,11291.8,5.923,5.764
CP12479,2025-10-01,2,2026-01-01,17111.0,12881.4,6.759,5.764
CP12479,2025-12-01,1,2026-01-01,17111.0,12614.2,6.759,5.764
CP12479,2025-09-01,3,2026-02-01,12695.0,10477.7,6.315,5.764
CP12479,2025-11-01,2,2026-02-01,12695.0,10605.1,6.315,5.764
CP12479,2026-01-01,1,2026-02-01,12695.0,16876.5,6.315,5.764
CP12479,2025-10-01,3,2026-03-01,22542.0,13270.7,5.949,5.764
CP12479,2025-12-01,2,2026-03-01,22542.0,15573.5,5.949,5.764
CP12479,2026-02-01,1,2026-03-01,22542.0,14453.3,5.949,5.764
CP12479,2025-09-01,4,2026-04-01,23853.0,9882.3,6.348,5.764
CP12479,2025-11-01,3,2026-04-01,23853.0,11709.1,6.348,5.764
CP12479,2026-01-01,2,2026-04-01,23853.0,16816.1,6.348,5.764
CP12479,2026-03-01,1,2026-04-01,23853.0,15440.2,6.348,5.764
CP12479,2025-10-01,4,2026-05-01,30178.0,14898.4,6.135,5.764
CP12479,2025-12-01,3,2026-05-01,30178.0,13746.8,6.135,5.764
CP12479,2026-02-01,2,2026-05-01,30178.0,13717.7,6.135,5.764
CP12479,2026-04-01,1,2026-05-01,30178.0,19229.4,6.135,5.764
CP12479,2026-05-01,1,2026-05-01,30178.0,0.0,6.135,5.764
CP12479,2025-09-01,5,2026-06-01,12657.0,10871.0,6.395,5.764
CP12479,2025-11-01,4,2026-06-01,12657.0,11161.8,6.395,5.764
CP12479,2026-01-01,3,2026-06-01,12657.0,17435.8,6.395,5.764
CP12479,2026-03-01,2,2026-06-01,12657.0,15651.2,6.395,5.764
CP12479,2026-05-01,1,2026-06-01,12657.0,20043.4,6.395,5.764
CP12479,2026-06-01,1,2026-06-01,12657.0,23300.0,6.395,5.764
CP12479,2025-10-01,5,2026-07-01,34770.0,13514.9,5.744,5.764
CP12479,2025-12-01,4,2026-07-01,34770.0,16268.7,5.744,5.764
CP12479,2026-02-01,3,2026-07-01,34770.0,13434.5,5.744,5.764
CP12479,2026-04-01,2,2026-07-01,34770.0,20455.7,5.744,5.764
CP12479,2026-05-01,2,2026-07-01,34770.0,0.0,5.744,5.764
CP12479,2026-07-01,1,2026-07-01,34770.0,20224.0,5.744,5.764
CP12818,2025-09-01,1,2025-10-01,3156.0,1182.7,6.467,6.144
CP12818,2025-10-01,1,2025-11-01,3699.0,1788.0,6.774,6.144
CP12818,2025-09-01,2,2025-12-01,1705.0,1160.2,6.701,6.144
CP12818,2025-11-01,1,2025-12-01,1705.0,2493.5,6.701,6.144
CP12818,2025-10-01,2,2026-01-01,3083.0,1544.8,6.261,6.144
CP12818,2025-12-01,1,2026-01-01,3083.0,2601.4,6.261,6.144
CP12818,2025-09-01,3,2026-02-01,1716.0,1220.1,6.07,6.144
CP12818,2025-11-01,2,2026-02-01,1716.0,2179.2,6.07,6.144
CP12818,2026-01-01,1,2026-02-01,1716.0,2353.9,6.07,6.144
CP12818,2025-10-01,3,2026-03-01,3554.0,1587.7,5.983,6.144
CP12818,2025-12-01,2,2026-03-01,3554.0,2456.9,5.983,6.144
CP12818,2026-02-01,1,2026-03-01,3554.0,1727.6,5.983,6.144
CP12818,2025-09-01,4,2026-04-01,921.0,1247.7,6.401,6.144
CP12818,2025-11-01,3,2026-04-01,921.0,2573.3,6.401,6.144
CP12818,2026-01-01,2,2026-04-01,921.0,2428.9,6.401,6.144
CP12818,2026-03-01,1,2026-04-01,921.0,2504.7,6.401,6.144
CP12818,2025-10-01,4,2026-05-01,1201.0,1836.2,6.706,6.144
CP12818,2025-12-01,3,2026-05-01,1201.0,2577.2,6.706,6.144
CP12818,2026-02-01,2,2026-05-01,1201.0,1746.6,6.706,6.144
CP12818,2026-04-01,1,2026-05-01,1201.0,1694.0,6.706,6.144
CP12818,2026-05-01,1,2026-05-01,1201.0,0.0,6.706,6.144
CP12818,2025-09-01,5,2026-06-01,803.0,1370.4,6.172,6.144
CP12818,2025-11-01,4,2026-06-01,803.0,2539.8,6.172,6.144
CP12818,2026-01-01,3,2026-06-01,803.0,2373.6,6.172,6.144
CP12818,2026-03-01,2,2026-06-01,803.0,2411.4,6.172,6.144
CP12818,2026-05-01,1,2026-06-01,803.0,1791.2,6.172,6.144
CP12818,2026-06-01,1,2026-06-01,803.0,1915.0,6.172,6.144
CP12818,2025-10-01,5,2026-07-01,850.0,2105.8,6.273,6.144
CP12818,2025-12-01,4,2026-07-01,850.0,2569.2,6.273,6.144
CP12818,2026-02-01,3,2026-07-01,850.0,1747.9,6.273,6.144
CP12818,2026-04-01,2,2026-07-01,850.0,1858.1,6.273,6.144
CP12818,2026-05-01,2,2026-07-01,850.0,0.0,6.273,6.144
CP12818,2026-07-01,1,2026-07-01,850.0,1630.0,6.273,6.144
CP13001,2025-09-01,1,2025-10-01,12814.0,5939.6,3.843,3.659
CP13001,2025-10-01,1,2025-11-01,17480.0,8162.4,2.841,3.659
CP13001,2025-09-01,2,2025-12-01,29075.0,5666.4,3.673,3.659
CP13001,2025-11-01,1,2025-12-01,29075.0,11250.9,3.673,3.659
CP13001,2025-10-01,2,2026-01-01,10519.0,7717.5,4.986,3.659
CP13001,2025-12-01,1,2026-01-01,10519.0,15914.6,4.986,3.659
CP13001,2025-09-01,3,2026-02-01,143.0,5698.8,6.214,3.659
CP13001,2025-11-01,2,2026-02-01,143.0,10860.6,6.214,3.659
CP13001,2026-01-01,1,2026-02-01,143.0,13841.4,6.214,3.659
CP13001,2025-10-01,3,2026-03-01,328.0,7958.8,5.204,3.659
CP13001,2025-12-01,2,2026-03-01,328.0,18426.9,5.204,3.659
CP13001,2026-02-01,1,2026-03-01,328.0,958.1,5.204,3.659
CP13001,2025-09-01,4,2026-04-01,4886.0,5906.7,4.572,3.659
CP13001,2025-11-01,3,2026-04-01,4886.0,11001.8,4.572,3.659
CP13001,2026-01-01,2,2026-04-01,4886.0,14583.7,4.572,3.659
CP13001,2026-03-01,1,2026-04-01,4886.0,392.3,4.572,3.659
CP13001,2025-10-01,4,2026-05-01,5702.0,7749.1,4.293,3.659
CP13001,2025-12-01,3,2026-05-01,5702.0,18554.8,4.293,3.659
CP13001,2026-02-01,2,2026-05-01,5702.0,1000.0,4.293,3.659
CP13001,2026-04-01,1,2026-05-01,5702.0,368.8,4.293,3.659
CP13001,2026-05-01,1,2026-05-01,5702.0,0.0,4.293,3.659
CP13001,2025-09-01,5,2026-06-01,4636.0,5791.3,4.172,3.659
CP13001,2025-11-01,4,2026-06-01,4636.0,10477.2,4.172,3.659
CP13001,2026-01-01,3,2026-06-01,4636.0,13888.1,4.172,3.659
CP13001,2026-03-01,2,2026-06-01,4636.0,400.2,4.172,3.659
CP13001,2026-05-01,1,2026-06-01,4636.0,363.2,4.172,3.659
CP13001,2026-06-01,1,2026-06-01,4636.0,12163.0,4.172,3.659
CP13001,2025-10-01,5,2026-07-01,3651.0,7508.4,3.976,3.659
CP13001,2025-12-01,4,2026-07-01,3651.0,17756.3,3.976,3.659
CP13001,2026-02-01,3,2026-07-01,3651.0,1123.4,3.976,3.659
CP13001,2026-04-01,2,2026-07-01,3651.0,370.5,3.976,3.659
CP13001,2026-05-01,2,2026-07-01,3651.0,0.0,3.976,3.659
CP13001,2026-07-01,1,2026-07-01,3651.0,9376.0,3.976,3.659
CP13014,2025-09-01,1,2025-10-01,42840.0,20462.9,3.5,3.291
CP13014,2025-10-01,1,2025-11-01,33672.0,25690.7,3.5,3.291
CP13014,2025-09-01,2,2025-12-01,24216.0,21611.0,3.5,3.291
CP13014,2025-11-01,1,2025-12-01,24216.0,26734.8,3.5,3.291
CP13014,2025-10-01,2,2026-01-01,15480.0,24769.4,3.5,3.291
CP13014,2025-12-01,1,2026-01-01,15480.0,25697.0,3.5,3.291
CP13014,2025-09-01,3,2026-02-01,3672.0,19275.0,3.5,3.291
CP13014,2025-11-01,2,2026-02-01,3672.0,27193.3,3.5,3.291
CP13014,2026-01-01,1,2026-02-01,3672.0,21375.3,3.5,3.291
CP13014,2025-10-01,3,2026-03-01,2664.0,26226.2,3.1,3.291
CP13014,2025-12-01,2,2026-03-01,2664.0,26190.4,3.1,3.291
CP13014,2026-02-01,1,2026-03-01,2664.0,13141.8,3.1,3.291
CP13014,2025-09-01,4,2026-04-01,4176.0,20646.9,3.1,3.291
CP13014,2025-11-01,3,2026-04-01,4176.0,26060.4,3.1,3.291
CP13014,2026-01-01,2,2026-04-01,4176.0,21896.2,3.1,3.291
CP13014,2026-03-01,1,2026-04-01,4176.0,9885.8,3.1,3.291
CP13014,2025-10-01,4,2026-05-01,17328.0,25705.4,3.1,3.291
CP13014,2025-12-01,3,2026-05-01,17328.0,27875.1,3.1,3.291
CP13014,2026-02-01,2,2026-05-01,17328.0,13851.2,3.1,3.291
CP13014,2026-04-01,1,2026-05-01,17328.0,7969.2,3.1,3.291
CP13014,2026-05-01,1,2026-05-01,17328.0,0.0,3.1,3.291
CP13014,2025-09-01,5,2026-06-01,1272.0,20268.1,3.5,3.291
CP13014,2025-11-01,4,2026-06-01,1272.0,26510.0,3.5,3.291
CP13014,2026-01-01,3,2026-06-01,1272.0,22880.6,3.5,3.291
CP13014,2026-03-01,2,2026-06-01,1272.0,10368.4,3.5,3.291
CP13014,2026-05-01,1,2026-06-01,1272.0,13887.9,3.5,3.291
CP13014,2026-06-01,1,2026-06-01,1272.0,14928.0,3.5,3.291
CP13014,2025-10-01,5,2026-07-01,9816.0,24856.4,3.1,3.291
CP13014,2025-12-01,4,2026-07-01,9816.0,27065.1,3.1,3.291
CP13014,2026-02-01,3,2026-07-01,9816.0,13797.4,3.1,3.291
CP13014,2026-04-01,2,2026-07-01,9816.0,6688.1,3.1,3.291
CP13014,2026-05-01,2,2026-07-01,9816.0,0.0,3.1,3.291
CP13014,2026-07-01,1,2026-07-01,9816.0,7426.0,3.1,3.291
CP13026,2025-09-01,1,2025-10-01,2616.0,3539.3,3.5,3.5
CP13026,2025-10-01,1,2025-11-01,600.0,3280.0,3.5,3.5
CP13026,2025-09-01,2,2025-12-01,8856.0,3550.4,3.5,3.5
CP13026,2025-11-01,1,2025-12-01,8856.0,2622.7,3.5,3.5
CP13026,2025-10-01,2,2026-01-01,3480.0,3216.0,3.5,3.5
CP13026,2025-12-01,1,2026-01-01,3480.0,3439.7,3.5,3.5
CP13026,2025-09-01,3,2026-02-01,240.0,3513.2,3.5,3.5
CP13026,2025-11-01,2,2026-02-01,240.0,2749.2,3.5,3.5
CP13026,2026-01-01,1,2026-02-01,240.0,3658.1,3.5,3.5
CP13026,2025-10-01,3,2026-03-01,3096.0,3116.4,3.5,3.5
CP13026,2025-12-01,2,2026-03-01,3096.0,3766.3,3.5,3.5
CP13026,2026-02-01,1,2026-03-01,3096.0,2819.9,3.5,3.5
CP13026,2025-09-01,4,2026-04-01,4872.0,3437.5,3.5,3.5
CP13026,2025-11-01,3,2026-04-01,4872.0,2830.8,3.5,3.5
CP13026,2026-01-01,2,2026-04-01,4872.0,3377.3,3.5,3.5
CP13026,2025-10-01,4,2026-05-01,4848.0,3114.3,3.5,3.5
CP13026,2025-12-01,3,2026-05-01,4848.0,3606.4,3.5,3.5
CP13026,2026-02-01,2,2026-05-01,4848.0,2565.7,3.5,3.5
CP13026,2026-05-01,1,2026-05-01,4848.0,0.0,3.5,3.5
CP13026,2025-09-01,5,2026-06-01,1488.0,3461.4,3.5,3.5
CP13026,2025-11-01,4,2026-06-01,1488.0,2714.6,3.5,3.5
CP13026,2026-01-01,3,2026-06-01,1488.0,4095.5,3.5,3.5
CP13026,2026-06-01,1,2026-06-01,1488.0,3771.0,3.5,3.5
CP13026,2025-10-01,5,2026-07-01,2736.0,3106.2,3.5,3.5
CP13026,2025-12-01,4,2026-07-01,2736.0,3730.7,3.5,3.5
CP13026,2026-02-01,3,2026-07-01,2736.0,2478.8,3.5,3.5
CP13026,2026-05-01,2,2026-07-01,2736.0,0.0,3.5,3.5
CP13026,2026-07-01,1,2026-07-01,2736.0,3479.0,3.5,3.5
CP13035,2025-09-01,1,2025-10-01,28272.0,22893.4,1.755,4.361
CP13035,2025-10-01,1,2025-11-01,10104.0,24162.5,3.1,4.361
CP13035,2025-09-01,2,2025-12-01,32040.0,21567.2,3.5,4.361
CP13035,2025-11-01,1,2025-12-01,32040.0,25655.2,3.5,4.361
CP13035,2025-10-01,2,2026-01-01,36168.0,25960.8,3.5,4.361
CP13035,2025-12-01,1,2026-01-01,36168.0,23743.4,3.5,4.361
CP13035,2025-09-01,3,2026-02-01,24840.0,24017.4,2.65,4.361
CP13035,2025-11-01,2,2026-02-01,24840.0,19866.0,2.65,4.361
CP13035,2026-01-01,1,2026-02-01,24840.0,25175.2,2.65,4.361
CP13035,2025-10-01,3,2026-03-01,44880.0,25892.2,2.667,4.361
CP13035,2025-12-01,2,2026-03-01,44880.0,22758.6,2.667,4.361
CP13035,2026-02-01,1,2026-03-01,44880.0,24527.2,2.667,4.361
CP13035,2025-09-01,4,2026-04-01,53568.0,22110.8,2.667,4.361
CP13035,2025-11-01,3,2026-04-01,53568.0,21232.2,2.667,4.361
CP13035,2026-01-01,2,2026-04-01,53568.0,25056.8,2.667,4.361
CP13035,2026-03-01,1,2026-04-01,53568.0,25142.2,2.667,4.361
CP13035,2025-10-01,4,2026-05-01,67512.0,24181.8,3.5,4.361
CP13035,2025-12-01,3,2026-05-01,67512.0,22465.3,3.5,4.361
CP13035,2026-02-01,2,2026-05-01,67512.0,24227.7,3.5,4.361
CP13035,2026-04-01,1,2026-05-01,67512.0,28804.0,3.5,4.361
CP13035,2026-05-01,1,2026-05-01,67512.0,0.0,3.5,4.361
CP13035,2025-09-01,5,2026-06-01,44744.0,23070.4,5.763,4.361
CP13035,2025-11-01,4,2026-06-01,44744.0,20562.8,5.763,4.361
CP13035,2026-01-01,3,2026-06-01,44744.0,25672.2,5.763,4.361
CP13035,2026-03-01,2,2026-06-01,44744.0,28524.9,5.763,4.361
CP13035,2026-05-01,1,2026-06-01,44744.0,36870.6,5.763,4.361
CP13035,2026-06-01,1,2026-06-01,44744.0,42595.0,5.763,4.361
CP13035,2025-10-01,5,2026-07-01,71057.0,24342.7,5.217,4.361
CP13035,2025-12-01,4,2026-07-01,71057.0,23028.3,5.217,4.361
CP13035,2026-02-01,3,2026-07-01,71057.0,24337.0,5.217,4.361
CP13035,2026-04-01,2,2026-07-01,71057.0,30860.0,5.217,4.361
CP13035,2026-05-01,2,2026-07-01,71057.0,0.0,5.217,4.361
CP13035,2026-07-01,1,2026-07-01,71057.0,40333.0,5.217,4.361
CP13054,2025-09-01,1,2025-10-01,17576.0,17695.6,10.5,11.953
CP13054,2025-10-01,1,2025-11-01,12860.0,17167.4,12.245,11.953
CP13054,2025-09-01,2,2025-12-01,12524.0,17784.5,12.245,11.953
CP13054,2025-11-01,1,2025-12-01,12524.0,16887.2,12.245,11.953
CP13054,2025-10-01,2,2026-01-01,30960.0,16074.5,11.948,11.953
CP13054,2025-12-01,1,2026-01-01,30960.0,14781.6,11.948,11.953
CP13054,2025-09-01,3,2026-02-01,22106.0,18433.1,11.906,11.953
CP13054,2025-11-01,2,2026-02-01,22106.0,16670.5,11.906,11.953
CP13054,2026-01-01,1,2026-02-01,22106.0,18206.2,11.906,11.953
CP13054,2025-10-01,3,2026-03-01,40336.0,16153.0,11.81,11.953
CP13054,2025-12-01,2,2026-03-01,40336.0,15098.4,11.81,11.953
CP13054,2026-02-01,1,2026-03-01,40336.0,18365.8,11.81,11.953
CP13054,2025-09-01,4,2026-04-01,24050.0,17238.8,12.193,11.953
CP13054,2025-11-01,3,2026-04-01,24050.0,15939.8,12.193,11.953
CP13054,2026-01-01,2,2026-04-01,24050.0,17474.3,12.193,11.953
CP13054,2026-03-01,1,2026-04-01,24050.0,22388.0,12.193,11.953
CP13054,2025-10-01,4,2026-05-01,46105.0,16632.2,12.402,11.953
CP13054,2025-12-01,3,2026-05-01,46105.0,13718.3,12.402,11.953
CP13054,2026-02-01,2,2026-05-01,46105.0,17449.6,12.402,11.953
CP13054,2026-04-01,1,2026-05-01,46105.0,23071.7,12.402,11.953
CP13054,2025-09-01,5,2026-06-01,601.0,17425.6,12.245,11.953
CP13054,2025-11-01,4,2026-06-01,601.0,15253.4,12.245,11.953
CP13054,2026-01-01,3,2026-06-01,601.0,18328.3,12.245,11.953
CP13054,2026-03-01,2,2026-06-01,601.0,21952.9,12.245,11.953
CP13054,2026-05-01,1,2026-06-01,601.0,30398.6,12.245,11.953
CP13054,2026-06-01,1,2026-06-01,601.0,30879.0,12.245,11.953
CP13054,2025-10-01,5,2026-07-01,104.0,15623.7,10.5,11.953
CP13054,2025-12-01,4,2026-07-01,104.0,14068.9,10.5,11.953
CP13054,2026-02-01,3,2026-07-01,104.0,17921.4,10.5,11.953
CP13054,2026-04-01,2,2026-07-01,104.0,25911.8,10.5,11.953
CP13054,2026-07-01,1,2026-07-01,104.0,21270.0,10.5,11.953
CP13057,2025-09-01,1,2025-10-01,1248.0,846.9,10.14,10.14
CP13057,2025-10-01,1,2025-11-01,1368.0,1351.1,10.14,10.14
CP13057,2025-09-01,2,2025-12-01,2496.0,1015.4,10.14,10.14
CP13057,2025-11-01,1,2025-12-01,2496.0,1527.0,10.14,10.14
CP13057,2025-10-01,2,2026-01-01,1020.0,1461.1,10.14,10.14
CP13057,2025-12-01,1,2026-01-01,1020.0,2257.8,10.14,10.14
CP13057,2025-09-01,3,2026-02-01,936.0,838.4,10.14,10.14
CP13057,2025-11-01,2,2026-02-01,936.0,1785.4,10.14,10.14
CP13057,2026-01-01,1,2026-02-01,936.0,1613.2,10.14,10.14
CP13057,2025-10-01,3,2026-03-01,1548.0,1703.8,10.14,10.14
CP13057,2025-12-01,2,2026-03-01,1548.0,2338.4,10.14,10.14
CP13057,2026-02-01,1,2026-03-01,1548.0,1076.5,10.14,10.14
CP13057,2025-09-01,4,2026-04-01,900.0,816.1,10.14,10.14
CP13057,2025-11-01,3,2026-04-01,900.0,1793.3,10.14,10.14
